time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,cloud_cover,visibility,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2025-01-15T03:00,4.1,99,4,0,874.3,87,24140,4.3,265,7.6
2025-01-15T04:00,4,99,3.8,0,874.6,92,24140,4,265,7.2
2025-01-15T05:00,5.2,100,5.2,0,875.5,88,24140,2.2,9,6.8
2025-01-15T06:00,5.1,100,5.1,0,875.8,99,24140,4.1,255,7.2
2025-01-15T07:00,5.5,99,5.4,0,876.5,92,24140,2.3,288,7.6
2025-01-15T08:00,8,94,7.1,0,877.7,74,24140,2.5,188,7.2
2025-01-15T09:00,11.3,79,7.8,0,879.2,75,24140,3.6,84,9.4
2025-01-15T10:00,13.4,68,7.6,0,879.5,84,24140,4.9,107,12.6
2025-01-15T11:00,14.5,66,8.2,0,878.5,96,24140,3.4,148,13.7
2025-01-15T12:00,16.3,57,7.7,0,878,69,24140,4.2,121,13
2025-01-15T13:00,17.2,54,7.8,0,877.1,93,24140,4,100,13.3
2025-01-15T14:00,17.5,53,7.8,0,876.5,94,24140,3.6,90,13
2025-01-15T15:00,17.4,54,8,0,876,53,24140,2.6,74,9.4
2025-01-15T16:00,16.6,57,8.1,0,875.7,81,24140,2.5,90,6.5
2025-01-15T17:00,14.9,63,7.9,0,875.9,51,24140,0.4,180,5
2025-01-15T18:00,12.4,71,7.3,0,875.8,22,24140,4.7,266,8.3
2025-01-15T19:00,9.3,87,7.3,0,875.8,97,24140,6.2,277,10.8
2025-01-15T20:00,8.3,90,6.7,0,875.7,99,24140,6.5,270,11.9
2025-01-15T21:00,7.6,91,6.2,0,875.6,100,24140,5.8,266,11.5
2025-01-15T22:00,7.4,91,6,0,875.3,100,24140,5.7,252,10.4
2025-01-15T23:00,6.2,96,5.6,0,874.6,99,24140,3.8,253,9.7
2025-01-16T00:00,5.8,97,5.3,0,874.7,95,24140,3.7,281,6.8
2025-01-16T01:00,5.4,98,5.1,0,874.1,97,24140,4.6,309,7.6
2025-01-16T02:00,5.4,98,5.1,0,874.2,100,24140,4.1,255,7.6
2025-01-16T03:00,5,99,4.8,0,873.8,100,24140,3.9,236,8.3
2025-01-16T04:00,4.9,99,4.8,0,873.9,100,24140,4.7,279,9.4
2025-01-16T05:00,5.5,99,5.3,0,874.2,100,24140,1.5,315,7.6
2025-01-16T06:00,5.9,99,5.8,0,875,100,24140,4.7,328,7.9
2025-01-16T07:00,5.9,100,5.9,0,876.1,100,24140,1.8,307,9.7
2025-01-16T08:00,7.7,96,7.1,0,877,100,24140,1.1,342,4
2025-01-16T09:00,10.5,86,8.3,0,878.4,100,24140,2.5,98,6.8
2025-01-16T10:00,12.7,76,8.6,0,879,97,24140,4,85,10.8
2025-01-16T11:00,14.6,66,8.3,0,878.3,63,24140,4.2,110,11.9
2025-01-16T12:00,16.2,55,7.2,0,877.7,56,24140,4.7,113,12.6
2025-01-16T13:00,17.1,52,7.2,0,876.8,40,24140,5,111,13.7
2025-01-16T14:00,17.6,50,7,0,876.4,49,24140,5.1,98,13.7
2025-01-16T15:00,17.5,50,6.9,0,875.7,91,24140,4.5,104,12.6
2025-01-16T16:00,16.7,52,6.8,0,875.7,75,24140,3.5,114,9.4
2025-01-16T17:00,15.7,58,7.5,0,876.2,57,24140,1,225,6.8
2025-01-16T18:00,13.1,66,6.9,0,876.1,40,24140,5.5,259,9
2025-01-16T19:00,10.8,70,5.5,0,876.1,78,24140,9.4,274,16.6
2025-01-16T20:00,10.2,66,4.1,0,876.4,83,24140,7.9,286,16.6
2025-01-16T21:00,9,70,3.8,0,876.2,100,24140,8,278,14
2025-01-16T22:00,8.5,70,3.4,0,876.3,100,24140,8.4,277,14.8
2025-01-16T23:00,7.3,78,3.7,0,875.6,79,24140,7.3,281,14.4
2025-01-17T00:00,6.6,78,3.1,0,875.4,99,24140,7.4,284,14.4
2025-01-17T01:00,6.5,75,2.4,0,874.9,100,24140,7.1,285,15.8
2025-01-17T02:00,6.2,69,0.9,0,874.4,100,24140,6.3,283,16.6
2025-01-17T03:00,5.1,73,0.6,0,873.5,82,24140,7.2,273,15.8
2025-01-17T04:00,4.8,78,1.3,0,873.3,31,24140,6.9,276,16.2
2025-01-17T05:00,4.6,75,0.5,0,873.9,0,24140,6.2,291,15.5
2025-01-17T06:00,3.9,74,-0.3,0,874,22,24140,6.3,294,14.4
2025-01-17T07:00,4.5,71,-0.3,0,874.4,100,24140,6.8,270,15.5
2025-01-17T08:00,9.3,64,2.8,0,875.4,100,24140,3.3,311,15.1
2025-01-17T09:00,12.9,47,1.9,0,877,100,24140,4.9,54,13.7
2025-01-17T10:00,14.9,41,1.8,0,877.3,100,24140,2.3,39,13.7
2025-01-17T11:00,16.7,42,3.7,0,876.6,100,24140,3.1,69,14.4
2025-01-17T12:00,18.4,41,4.9,0,876.1,100,24140,3.4,58,13
2025-01-17T13:00,19.3,41,5.7,0,875.1,80,24140,4.9,36,14
2025-01-17T14:00,19.7,41,6,0,874.6,74,24140,5.9,14,14
2025-01-17T15:00,19.3,40,5.4,0,874.1,11,24140,6.1,357,13.7
2025-01-17T16:00,17.8,41,4.3,0,873.7,18,24140,5.2,344,13
2025-01-17T17:00,14.7,50,4.4,0,872.9,82,24140,4.7,302,10.8
2025-01-17T18:00,11.2,62,4.2,0,872.6,100,24140,6.9,279,11.5
2025-01-17T19:00,9.9,72,5.1,0,873.2,100,24140,8,278,13.7
2025-01-17T20:00,9.1,79,5.7,0,873.6,100,24140,7.3,279,13.7
2025-01-17T21:00,8,84,5.4,0,873.8,0,24140,6.6,279,12.6
2025-01-17T22:00,7,88,5.1,0,873.6,0,24140,6.8,273,11.5
2025-01-17T23:00,6.4,88,4.6,0,873.4,0,24140,7.3,261,12.2
2025-01-18T00:00,6.6,86,4.4,0,873.2,0,24140,6.5,276,13.3
2025-01-18T01:00,6.1,86,4,0,872.6,0,24140,7.6,273,13
2025-01-18T02:00,6,82,3.2,0,872.4,0,24140,7.2,276,13
2025-01-18T03:00,5.8,77,2,0,872,0,24140,7.3,279,13
2025-01-18T04:00,4.9,82,2.1,0,871.9,0,24140,6.8,273,12.6
2025-01-18T05:00,5.3,81,2.3,0,872.7,0,24140,5.9,284,11.9
2025-01-18T06:00,4.2,85,1.9,0,872.7,0,24140,6.5,267,11.2
2025-01-18T07:00,4.3,83,1.6,0,873,0,24140,7.6,275,13
2025-01-18T08:00,9.1,69,3.7,0,874.4,0,24140,3.3,347,13
2025-01-18T09:00,11.9,59,4.1,0,876,0,24140,4.2,70,11.2
2025-01-18T10:00,13.8,57,5.4,0,876.3,0,24140,2.7,67,11.2
2025-01-18T11:00,16.3,50,5.8,0,876.2,0,24140,2.7,67,13
2025-01-18T12:00,17.8,45,5.7,0,875.6,0,24140,3.3,77,14
2025-01-18T13:00,18.8,41,5.2,0,874.8,0,24140,3.3,49,14
2025-01-18T14:00,19.3,39,5,0,874.2,0,24140,3.2,27,13
2025-01-18T15:00,19.2,37,4.1,0,873.7,0,24140,2.5,8,11.2
2025-01-18T16:00,17.8,40,4,0,873.1,0,24140,3.5,24,7.9
2025-01-18T17:00,14.4,46,2.9,0,872,0,24140,3.9,326,7.6
2025-01-18T18:00,10.4,61,3.2,0,871.3,0,24140,6.6,292,12.2
2025-01-18T19:00,8.9,76,4.9,0,871.4,0,24140,7.6,273,14.8
2025-01-18T20:00,7.9,85,5.6,0,871.9,0,24140,6.8,267,14.4
2025-01-18T21:00,7.2,85,4.8,0,872,0,24140,6.5,267,13.3
2025-01-18T22:00,6.7,83,4,0,872.1,0,24140,4.7,261,12.6
2025-01-18T23:00,6,89,4.3,0,872.2,0,24140,7,249,11.2
2025-01-19T00:00,6.4,87,4.4,0,871.9,0,24140,5.4,262,13.3
2025-01-19T01:00,5.7,90,4.2,0,871.6,0,24140,6.1,267,11.2
2025-01-19T02:00,5.5,92,4.3,0,871.3,0,24140,6.1,270,11.9
2025-01-19T03:00,5.6,92,4.4,0,871.2,12,24140,6.2,263,11.9
2025-01-19T04:00,5.7,92,4.5,0,871.1,7,24140,5.8,263,11.9
2025-01-19T05:00,4.9,93,3.8,0,871,26,24140,6.3,257,12.2
2025-01-19T06:00,5.1,88,3.3,0,871.3,0,24140,5.1,262,13.3
2025-01-19T07:00,5.6,83,3,0,871.8,0,24140,4.3,246,11.5
2025-01-19T08:00,9.6,77,5.8,0,872.8,0,24140,1.8,233,9.7
2025-01-19T09:00,13.5,59,5.7,0,875,0,24140,3.1,69,11.5
2025-01-19T10:00,15.7,53,6.2,0,875.2,0,24140,2.2,81,13
2025-01-19T11:00,18.3,44,5.9,0,874.7,0,24140,2.1,59,13.3
2025-01-19T12:00,20.4,40,6.3,0,873.9,0,24140,2.8,50,16.6
2025-01-19T13:00,21.7,37,6.4,0,873.3,0,24140,5.5,23,18.4
2025-01-19T14:00,22.4,33,5.3,0,872.8,0,24140,3.9,22,18
2025-01-19T15:00,22.2,31,4.3,0,872.3,0,24140,1.6,27,13.7
2025-01-19T16:00,21,34,4.6,0,872,0,24140,2.1,59,8.6
2025-01-19T17:00,17.5,45,5.5,0,871,0,24140,2.6,344,7.9
2025-01-19T18:00,14.4,59,6.5,0,870.8,0,24140,3.3,283,7.6
2025-01-19T19:00,10.8,78,7.1,0,870.1,0,24140,4.3,270,9.7
2025-01-19T20:00,8.5,90,6.9,0,869.6,0,24140,4.3,265,9.7
2025-01-19T21:00,7.4,92,6.2,0,869.7,0,24140,4.7,266,10.1
2025-01-19T22:00,7,92,5.8,0,869.6,0,24140,5.1,266,10.4
2025-01-19T23:00,6.9,93,5.9,0,869.2,21,24140,6.1,273,11.9
2025-01-20T00:00,6.5,96,5.9,0,868.9,45,24140,5.8,277,13.3
2025-01-20T01:00,6.4,96,5.8,0,868.8,49,24140,6.1,270,13.3
2025-01-20T02:00,6.4,96,5.8,0,868.9,48,24140,5.1,266,13
2025-01-20T03:00,5.5,100,5.5,0,868.2,76,24140,3.6,270,11.5
2025-01-20T04:00,5.6,93,4.6,0,868,71,24140,3.1,291,12.2
2025-01-20T05:00,6.3,86,4.1,0,868.2,0,24140,3.5,294,9.7
2025-01-20T06:00,5.6,91,4.2,0,868.8,0,24140,3.6,233,9.4
2025-01-20T07:00,5.8,88,4,0,869.8,0,24140,3.9,236,10.8
2025-01-20T08:00,9.9,81,6.8,0,871,0,24140,1.1,252,10.8
2025-01-20T09:00,13.2,69,7.7,0,873.1,0,24140,2.9,90,11.9
2025-01-20T10:00,15.4,63,8.4,0,873.4,0,24140,4,95,15.1
2025-01-20T11:00,17.3,59,9.2,0,872.5,0,24140,2.7,113,15.5
2025-01-20T12:00,19.5,53,9.6,0,872.1,0,24140,4.1,105,16.6
2025-01-20T13:00,20.9,51,10.4,0,871.5,0,24140,3.6,90,16.2
2025-01-20T14:00,21.7,50,10.8,0,871.2,0,24140,3.4,108,14.4
2025-01-20T15:00,21.7,50,10.8,0,870.8,0,24140,3.3,131,13
2025-01-20T16:00,20.6,53,10.7,0,870.7,0,24140,4.2,110,10.8
2025-01-20T17:00,17.7,58,9.4,0,870,0,24140,2.1,31,10.4
2025-01-20T18:00,15.4,63,8.4,0,870,0,24140,3.4,288,6.5
2025-01-20T19:00,11.7,77,7.8,0,869.2,0,24140,4.9,287,10.4
2025-01-20T20:00,9.4,88,7.5,0,868.7,0,24140,5.4,262,12.6
2025-01-20T21:00,8.7,89,7,0,868.8,0,24140,6.3,257,14.4
2025-01-20T22:00,8.6,85,6.2,0,869.2,0,24140,5.4,250,14.8
2025-01-20T23:00,8.4,80,5.1,0,868.7,0,24140,4.3,270,13.3
2025-01-21T00:00,7.6,83,4.9,0,868.1,0,24140,4.4,261,11.2
2025-01-21T01:00,7.2,81,4.2,0,867.9,0,24140,5.3,242,13.7
2025-01-21T02:00,6.7,79,3.3,0,867.7,0,24140,4.1,225,13.3
2025-01-21T03:00,6,76,2.1,0,867.5,0,24140,4.1,225,11.2
2025-01-21T04:00,5.8,73,1.3,0,867.2,0,24140,3.8,229,10.8
2025-01-21T05:00,7.3,60,0.1,0,867.7,0,24140,4,260,9.7
2025-01-21T06:00,7.5,58,-0.2,0,867.7,0,24140,4.1,225,10.1
2025-01-21T07:00,7.9,59,0.4,0,868.7,0,24140,2.9,240,9.4
2025-01-21T08:00,11.3,57,3.1,0,870.3,0,24140,1,315,7.2
2025-01-21T09:00,15.6,40,2.1,0,872.2,0,24140,2.4,63,10.8
2025-01-21T10:00,18,38,3.4,0,873,0,24140,3.2,90,14.4
2025-01-21T11:00,20.4,34,4,0,872,0,24140,1.5,104,15.8
2025-01-21T12:00,22.4,34,5.8,0,871.8,0,24140,3.5,66,16.2
2025-01-21T13:00,23.6,33,6.4,0,871.2,0,24140,6.4,16,17.6
2025-01-21T14:00,24.2,27,4,0,871,0,24140,5,360,19.8
2025-01-21T15:00,23.9,23,1.5,0,870.6,0,24140,3.7,331,16.2
2025-01-21T16:00,22.4,24,0.8,0,870.3,0,24140,2.4,333,10.4
2025-01-21T17:00,18,41,4.6,0,868.8,0,24140,3.3,354,7.9
2025-01-21T18:00,15.1,55,6.1,0,869.5,0,24140,3.6,315,7.9
2025-01-21T19:00,11.5,70,6.2,0,869.1,0,24140,4.4,305,9.4
2025-01-21T20:00,9.1,80,5.9,0,869.3,0,24140,5,270,10.1
2025-01-21T21:00,7.6,86,5.4,0,869.1,0,24140,5.4,274,11.2
2025-01-21T22:00,7.3,83,4.6,0,869.1,0,24140,6,253,13
2025-01-21T23:00,8,74,3.6,0,869.2,0,24140,5.4,278,12.6
2025-01-22T00:00,6.6,82,3.8,0,868.6,0,24140,5.4,278,13.3
2025-01-22T01:00,6.8,79,3.4,0,868.6,0,24140,5.5,247,14.8
2025-01-22T02:00,7,75,2.9,0,868.4,0,24140,4.9,234,14
2025-01-22T03:00,7.1,67,1.4,0,868.3,0,24140,5,240,13.3
2025-01-22T04:00,7.3,59,-0.2,0,868,0,24140,3.9,248,13
2025-01-22T05:00,7.5,60,0.2,0,868.2,0,24140,4.5,241,9.4
2025-01-22T06:00,7.5,55,-0.9,0,868.9,0,24140,2.7,293,10.8
2025-01-22T07:00,9.1,49,-1,0,870.5,0,24140,3.5,246,9.7
2025-01-22T08:00,12.8,43,0.5,0,872.1,0,24140,4.4,279,13
2025-01-22T09:00,18.1,29,-0.3,0,874.5,0,24140,2.6,34,12.6
2025-01-22T10:00,20.9,25,0.1,0,874.4,0,24140,1.1,72,12.2
2025-01-22T11:00,22.6,24,1,0,873.8,0,24140,1.1,72,11.5
2025-01-22T12:00,24.6,22,1.5,0,873,0,24140,2.6,16,12.6
2025-01-22T13:00,25.7,19,0.3,0,872.8,0,24140,5.5,349,14
2025-01-22T14:00,25.6,17,-1.3,0,872,0,24140,6.4,313,13.3
2025-01-22T15:00,24.5,17,-2.1,0,871.6,0,24140,6.9,298,13.7
2025-01-22T16:00,22.6,21,-0.8,0,871.4,0,24140,4.8,318,14.4
2025-01-22T17:00,18,38,3.5,0,870.1,0,24140,5.7,325,11.2
2025-01-22T18:00,14.4,57,6,0,870.5,0,24140,5.9,322,12.6
2025-01-22T19:00,12,71,6.9,0,870.7,0,24140,7,291,14
2025-01-22T20:00,10.4,73,5.7,0,870.6,0,24140,7.4,284,14.4
2025-01-22T21:00,9.4,69,4,0,870.5,0,24140,8.3,272,15.8
2025-01-22T22:00,9.1,67,3.3,0,870.6,0,24140,8.7,275,16.2
2025-01-22T23:00,8.1,73,3.6,0,870.1,0,24140,7.6,273,16.6
2025-01-23T00:00,7.9,76,3.9,0,870.1,0,24140,7.2,276,15.5
2025-01-23T01:00,8.1,73,3.6,0,870,0,24140,6.5,270,14.8
2025-01-23T02:00,7.9,70,2.7,0,869.5,0,24140,5.2,254,13.7
2025-01-23T03:00,7.4,70,2.3,0,868.9,0,24140,6,237,12.2
2025-01-23T04:00,7,68,1.5,0,868.7,0,24140,6.1,242,12.2
2025-01-23T05:00,6.7,73,2.2,0,869.2,0,24140,6.4,254,11.9
2025-01-23T06:00,6.7,72,2,0,869.7,0,24140,5.5,259,12.2
2025-01-23T07:00,7.4,69,2.1,0,870.6,0,24140,5.4,250,11.2
2025-01-23T08:00,12.7,54,3.6,0,872.5,0,24140,4.2,250,10.8
2025-01-23T09:00,17.2,33,0.8,0,874.3,0,24140,0,270,9
2025-01-23T10:00,19.9,28,0.8,0,874.3,0,24140,1.3,34,7.9
2025-01-23T11:00,21.2,29,2.5,0,873.5,0,24140,1.8,79,12.6
2025-01-23T12:00,23.3,25,2.1,0,873.2,0,24140,1.8,37,11.2
2025-01-23T13:00,24.1,23,1.6,0,872.5,0,24140,3.7,349,13
2025-01-23T14:00,24,23,1.6,0,871.7,0,24140,2.9,300,9.7
2025-01-23T15:00,23,25,1.9,0,871,0,24140,4.3,265,9
2025-01-23T16:00,21.2,29,2.5,0,870.8,0,24140,4.1,285,11.2
2025-01-23T17:00,16.4,45,4.4,0,869.1,0,24140,5,330,10.4
2025-01-23T18:00,12.8,64,6.2,0,869.5,0,24140,6.4,322,14
2025-01-23T19:00,11.1,73,6.5,0,869.6,0,24140,8.2,293,18
2025-01-23T20:00,10.1,73,5.5,0,869.9,0,24140,8.1,291,18.4
2025-01-23T21:00,9.2,71,4.2,0,869.7,0,24140,8.8,279,18.7
2025-01-23T22:00,9.1,64,2.6,0,869.8,0,24140,9.2,281,19.4
2025-01-23T23:00,8.5,62,1.7,0,869.9,0,24140,9,286,19.4
2025-01-24T00:00,8.4,58,0.6,0,869.7,0,24140,8.6,303,20.2
2025-01-24T01:00,7.8,67,2.1,0,869.3,0,24140,8.4,295,18.7
2025-01-24T02:00,7.8,68,2.3,0,868.8,0,24140,8.3,288,18
2025-01-24T03:00,7,67,1.3,0,867.8,0,24140,7.5,287,16.6
2025-01-24T04:00,6,69,0.7,0,867.5,0,24140,7.6,278,15.8
2025-01-24T05:00,5.9,73,1.4,0,868.1,0,24140,6.8,295,15.1
2025-01-24T06:00,5,80,1.9,0,868.6,0,24140,6.6,299,15.1
2025-01-24T07:00,5.8,78,2.2,0,869.2,0,24140,7.2,273,14
2025-01-24T08:00,11.6,63,4.8,0,870.9,0,24140,2.9,277,14.8
2025-01-24T09:00,15.1,45,3.3,0,872.5,0,24140,3.6,53,11.5
2025-01-24T10:00,17.2,40,3.4,0,872.8,0,24140,1.6,63,11.5
2025-01-24T11:00,19.2,35,3.4,0,871.9,0,24140,1,225,9.7
2025-01-24T12:00,20.7,29,2,0,871.5,0,24140,4,280,10.8
2025-01-24T13:00,20.6,30,2.4,0,870.6,4,24140,10.5,292,19.8
2025-01-24T14:00,19.7,33,3,0,869.9,0,24140,14,288,26.3
2025-01-24T15:00,18.6,37,3.6,0,869.2,0,24140,12.6,283,25.2
2025-01-24T16:00,17.2,42,4.1,0,868.9,0,24140,10.5,276,22.3
2025-01-24T17:00,15.1,53,5.6,0,868.7,0,24140,5.8,240,18.7
2025-01-24T18:00,12.7,64,6,0,869.2,0,24140,5.4,270,13.7
2025-01-24T19:00,10.4,77,6.6,0,869.1,0,24140,4.5,284,11.2
2025-01-24T20:00,8.7,87,6.6,0,869,4,24140,3.3,283,9
2025-01-24T21:00,7.3,93,6.3,0,868.9,7,24140,3.6,276,8.3
2025-01-24T22:00,6.3,95,5.5,0,868.9,40,24140,4,270,9
2025-01-24T23:00,5.8,95,5,0,869.1,41,24140,4.3,228,10.4
2025-01-25T00:00,5.2,95,4.5,0,868.5,44,24140,5,270,9.7
2025-01-25T01:00,5,96,4.4,0,868.6,45,24140,4,260,9.7
2025-01-25T02:00,4.6,96,4,0,868.2,50,24140,4,265,9.4
2025-01-25T03:00,4.1,97,3.6,0,867.5,52,24140,4.5,284,9.7
2025-01-25T04:00,4.3,94,3.4,0,867.8,47,24140,4.3,270,9.7
2025-01-25T05:00,4.3,94,3.4,0,868.3,63,24140,4,243,9
2025-01-25T06:00,4.1,94,3.2,0,869.4,71,24140,2.1,301,7.9
2025-01-25T07:00,5.2,92,4,0,870.1,82,24140,3.8,221,7.9
2025-01-25T08:00,9.1,83,6.3,0,871.6,76,24140,2.1,149,7.6
2025-01-25T09:00,11.3,78,7.6,0,872.4,43,24140,3.6,90,10.4
2025-01-25T10:00,13.1,69,7.6,0,872.7,43,24140,4.1,105,13.3
2025-01-25T11:00,15.1,63,8.1,0,872.5,49,24140,4.2,121,14.4
2025-01-25T12:00,17,51,6.8,0,872.3,73,24140,3.1,126,14.8
2025-01-25T13:00,18,47,6.5,0,871.9,48,24140,4.1,128,12.6
2025-01-25T14:00,18.2,45,6,0,871.2,58,24140,3.4,148,11.2
2025-01-25T15:00,17.9,46,6.1,0,870.8,82,24140,3.2,153,9
2025-01-25T16:00,16.9,50,6.4,0,870.3,70,24140,4.8,167,9
2025-01-25T17:00,15.1,58,6.9,0,869.4,61,24140,4.4,171,9.7
2025-01-25T18:00,13.2,69,7.6,0,870.1,68,24140,2.6,164,8.6
2025-01-25T19:00,11.8,76,7.7,0,870.3,93,24140,1.8,143,5.8
2025-01-25T20:00,11,81,7.8,0,870.6,90,24140,1.5,135,3.2
2025-01-25T21:00,10.4,85,8,0,870.4,82,24140,1.9,112,3.6
2025-01-25T22:00,10.2,87,8.1,0,870.5,83,24140,1.8,90,5
2025-01-25T23:00,9.5,93,8.4,0,870.7,100,24140,3.9,112,5.4
2025-01-26T00:00,9.6,94,8.7,0,871,100,24140,2.7,113,6.5
2025-01-26T01:00,9.6,95,8.8,0,871,100,24140,3.1,135,5.4
2025-01-26T02:00,9.4,96,8.8,0,870.6,100,24140,3.3,139,6.1
2025-01-26T03:00,9.3,96,8.7,0,870.2,100,24140,3.6,186,6.1
2025-01-26T04:00,9,95,8.3,0,869.8,96,24140,4,207,6.8
2025-01-26T05:00,8.5,94,7.6,0,870.3,100,24140,4.5,166,6.5
2025-01-26T06:00,8.5,93,7.4,0,871.2,100,24140,2.9,187,8.6
2025-01-26T07:00,8.8,91,7.4,0,872.3,100,24140,4.1,165,7.2
2025-01-26T08:00,9.9,87,7.9,0,873.6,98,24140,4.6,141,10.8
2025-01-26T09:00,10.8,84,8.2,0,874.3,91,24140,5.2,115,11.9
2025-01-26T10:00,12,77,8.1,0,874.6,83,24140,4.6,108,12.6
2025-01-26T11:00,13.2,70,7.8,0,874.3,100,24140,4.2,121,11.5
2025-01-26T12:00,14.5,62,7.3,0,873.9,81,24140,3.3,84,10.8
2025-01-26T13:00,15.5,57,7,0,873.1,46,24140,5.6,75,12.6
2025-01-26T14:00,16.1,53,6.5,0,872.4,18,24140,6,73,13.7
2025-01-26T15:00,16.1,51,5.9,0,871.7,10,24140,5.8,90,13
2025-01-26T16:00,15.5,52,5.7,0,871,31,24140,5.1,98,11.2
2025-01-26T17:00,14.5,58,6.3,0,870.4,78,24140,5.1,141,9
2025-01-26T18:00,13.2,64,6.6,0,870.6,75,24140,4.8,207,8.3
2025-01-26T19:00,11.9,73,7.2,0,870.6,75,24140,5.3,242,9.4
2025-01-26T20:00,10.9,80,7.6,0,870.7,80,24140,5.9,256,10.8
2025-01-26T21:00,10.4,84,7.8,0,870.8,59,24140,6.6,248,12.2
2025-01-26T22:00,9.9,87,7.8,0,870.7,59,24140,5.9,259,12.2
2025-01-26T23:00,9.6,88,7.7,0,870.4,81,24140,3.1,249,10.8
2025-01-27T00:00,8.8,90,7.3,0,870.1,78,24140,4.3,275,9
2025-01-27T01:00,8.2,91,6.8,0,869.8,63,24140,5.2,254,10.1
2025-01-27T02:00,7.7,92,6.5,0,869.3,39,24140,5,249,10.1
2025-01-27T03:00,7,92,5.8,0,868.4,21,24140,4.5,241,9.4
2025-01-27T04:00,6.4,92,5.2,0,868,9,24140,4.2,239,8.6
2025-01-27T05:00,6.6,94,5.7,0,868.1,74,24140,3.3,229,8.6
2025-01-27T06:00,6.4,92,5.2,0,869,54,24140,4,260,7.6
2025-01-27T07:00,7,90,5.5,0,869.9,43,24140,5.2,258,9.4
2025-01-27T08:00,11.2,75,7,0,871.1,30,24140,1.9,248,9.4
2025-01-27T09:00,14,63,7.1,0,872.4,5,24140,2.7,113,10.1
2025-01-27T10:00,16.6,54,7.2,0,872.9,0,24140,4.8,117,14
2025-01-27T11:00,18.5,43,5.7,0,872.9,0,24140,5.4,132,14
2025-01-27T12:00,19.9,35,4,0,872.3,0,24140,4.2,121,14
2025-01-27T13:00,20.4,31,2.7,0,871.3,92,24140,4.8,103,12.6
2025-01-27T14:00,20.3,32,3.1,0,870.2,98,24140,5.2,124,12.2
2025-01-27T15:00,19.7,37,4.6,0,869.2,63,24140,7.6,161,14
2025-01-27T16:00,18.5,42,5.3,0,868.9,62,24140,7.6,180,15.8
2025-01-27T17:00,16.4,54,7.1,0,868.3,81,24140,8.6,195,14
2025-01-27T18:00,14.6,64,7.9,0,868.9,79,24140,5.4,200,14.4
2025-01-27T19:00,13.4,72,8.5,0,869.1,85,24140,4.3,180,10.4
2025-01-27T20:00,12.3,80,8.9,0.1,869.4,79,24140,3.8,163,7.9
2025-01-27T21:00,11.5,85,9.1,0.1,869.4,85,24140,2.9,180,6.8
2025-01-27T22:00,11.2,88,9.3,0,869.4,97,24140,1.5,225,4.7
2025-01-27T23:00,10.3,87,8.2,0,869.6,90,24140,1.3,214,2.2
2025-01-28T00:00,10.1,88,8.2,0.1,869.4,85,24140,1.5,284,2.5
2025-01-28T01:00,10,87,8,0,869,86,24140,1.5,256,2.5
2025-01-28T02:00,9.3,89,7.6,0,868.2,87,24140,3.6,233,5.4
2025-01-28T03:00,8.3,93,7.2,0,867.2,74,24140,3.8,229,6.5
2025-01-28T04:00,7.8,93,6.8,0,867.1,82,24140,1.9,248,6.1
2025-01-28T05:00,7.8,94,6.9,0,867.5,78,24140,2.7,203,4
2025-01-28T06:00,6.6,97,6.2,0,868.6,82,24140,3.8,221,6.5
2025-01-28T07:00,6.7,94,5.8,0,869.7,77,24140,4.7,238,8.3
2025-01-28T08:00,11,81,7.8,0,871.2,74,24140,1.6,207,7.9
2025-01-28T09:00,13.6,70,8.2,0,873,73,24140,3.3,96,10.4
2025-01-28T10:00,15.4,55,6.4,0,873.5,64,24140,5.1,98,14
2025-01-28T11:00,16.5,49,5.8,0,873.3,86,24140,5.8,97,14
2025-01-28T12:00,17.1,46,5.4,0,872.3,93,24140,5.8,94,13.7
2025-01-28T13:00,17.1,46,5.4,0,871.4,85,24140,8.3,72,15.5
2025-01-28T14:00,17.5,45,5.4,0,870.8,66,24140,7.4,61,16.6
2025-01-28T15:00,17.6,44,5.2,0,870.4,60,24140,2.9,83,14.4
2025-01-28T16:00,17.3,45,5.2,0,870.3,84,24140,3.6,180,7.2
2025-01-28T17:00,15.7,54,6.4,0,870.6,76,24140,5.8,202,10.1
2025-01-28T18:00,14.2,63,7.2,0,870.8,90,24140,5.8,210,10.8
2025-01-28T19:00,13,71,7.8,0,871.5,100,24140,4,175,10.1
2025-01-28T20:00,12.1,79,8.5,0,871.8,98,24140,5,150,8.6
2025-01-28T21:00,11.5,85,9,0,872.4,86,24140,4.5,151,9
2025-01-28T22:00,11.1,88,9.2,0,872.9,100,24140,2.9,173,7.9
2025-01-28T23:00,10.7,90,9.1,0.1,873,89,24140,3,194,5
2025-01-29T00:00,10.5,91,9.1,0,872.5,95,24140,2,225,4.7
2025-01-29T01:00,9.9,92,8.7,0,872,91,24140,2.6,214,4.3
2025-01-29T02:00,9.4,93,8.3,0,871.5,81,24140,3.4,212,6.5
2025-01-29T03:00,9,93,7.9,0,871,82,24140,2.1,211,6.1
2025-01-29T04:00,8.6,94,7.7,0,871.2,81,24140,2.8,230,4.3
2025-01-29T05:00,9.1,93,8,0,872.3,89,24140,2.9,150,5.4
2025-01-29T06:00,9,93,7.9,0,873.1,87,24140,1.8,191,5
